3.870000000000000284e+01,1.200000000000000000e+01,1.009999999999999964e+01,4.400000000000000355e+00,1.629999999999999893e+00,7.029999999999999583e-01,1.280000000000000071e+01,4.169999999999999929e+00,4.839999999999999858e+00,3.350000000000000000e+01,8.320000000000000284e+01,3.200000000000000000e+01,3.229999999999999716e+01,7.490000000000000568e+01,3.310000000000000142e+01,3.000000000000000000e+00
3.789999999999999858e+01,1.119999999999999929e+01,1.130000000000000071e+01,4.049999999999999822e+00,5.169999999999999929e+00,1.239999999999999991e+00,9.660000000000000142e+00,7.349999999999999645e+00,3.870000000000000107e+00,2.960000000000000142e+01,8.520000000000000284e+01,3.470000000000000284e+01,2.410000000000000142e+01,6.759999999999999432e+01,4.339999999999999858e+01,3.000000000000000000e+00
3.339999999999999858e+01,4.589999999999999858e+01,4.500000000000000000e+01,4.209999999999999964e+00,2.509999999999999787e+00,3.220000000000000195e+00,6.790000000000000036e+00,5.950000000000000178e+00,5.080000000000000071e+00,4.490000000000000213e+00,1.030000000000000071e+01,2.279999999999999805e+00,1.069999999999999929e+01,9.839999999999999858e+00,2.930000000000000160e+00,4.000000000000000000e+00
4.270000000000000284e+01,3.760000000000000142e+01,5.020000000000000284e+01,5.440000000000000391e+00,4.830000000000000071e+00,6.830000000000000071e+00,5.559999999999999609e+00,3.000000000000000000e+00,2.059999999999999887e-01,4.940000000000000391e+00,4.230000000000000426e+00,1.320000000000000062e+00,1.480000000000000071e+01,1.530000000000000027e+00,2.399999999999999911e+00,4.000000000000000000e+00
3.660000000000000142e+01,3.970000000000000284e+01,4.479999999999999716e+01,3.640000000000000124e+00,8.179999999999999716e+00,8.750000000000000000e+00,3.459999999999999964e+00,9.220000000000000639e+00,4.469999999999999751e+00,5.559999999999999609e+00,1.619999999999999929e+01,1.139999999999999902e+00,1.819999999999999929e+01,4.719999999999999751e+00,7.469999999999999751e+00,4.000000000000000000e+00
3.370000000000000284e+01,4.539999999999999858e+01,5.579999999999999716e+01,7.639999999999999680e+00,2.149999999999999911e+00,4.030000000000000249e+00,1.459999999999999964e+00,4.269999999999999574e+00,1.659999999999999920e+00,2.979999999999999982e+00,7.629999999999999893e+00,3.390000000000000124e+00,6.940000000000000391e+00,4.290000000000000036e+00,5.759999999999999787e+00,4.000000000000000000e+00
3.810000000000000142e+01,4.239999999999999858e+01,5.460000000000000142e+01,5.660000000000000142e+00,2.890000000000000124e+00,5.790000000000000036e+00,4.740000000000000213e+00,4.169999999999999929e+00,2.250000000000000000e+00,4.469999999999999751e+00,7.500000000000000000e+00,2.509999999999999787e+00,1.240000000000000036e+01,4.959999999999999964e+00,2.870000000000000107e+00,4.000000000000000000e+00
2.400000000000000000e+01,4.010000000000000142e+01,3.879999999999999716e+01,9.390000000000000568e+00,9.460000000000000853e+00,1.040000000000000036e+01,5.540000000000000036e+00,8.900000000000000355e+00,6.429999999999999716e+00,5.610000000000000320e+00,8.130000000000000782e+00,8.179999999999999716e+00,1.280000000000000071e+01,4.230000000000000426e+00,9.929999999999999716e+00,4.000000000000000000e+00
2.200000000000000000e+01,4.860000000000000142e+01,4.810000000000000142e+01,4.200000000000000178e+00,8.779999999999999361e+00,8.550000000000000711e+00,8.449999999999999289e+00,8.060000000000000497e+00,4.190000000000000391e+00,8.500000000000000000e+00,9.650000000000000355e+00,6.860000000000000320e+00,1.590000000000000036e+01,9.339999999999999858e+00,7.070000000000000284e+00,4.000000000000000000e+00
3.339999999999999858e+01,3.900000000000000000e+01,4.679999999999999716e+01,9.900000000000000355e+00,7.299999999999999822e+00,2.720000000000000195e+00,9.759999999999999787e+00,1.169999999999999929e+01,5.589999999999999858e+00,1.780000000000000071e+01,9.339999999999999858e+00,5.349999999999999645e+00,1.819999999999999929e+01,8.109999999999999432e+00,1.240000000000000036e+01,4.000000000000000000e+00
3.860000000000000142e+01,3.800000000000000000e+01,3.920000000000000284e+01,1.040000000000000036e+01,4.360000000000000320e+00,1.879999999999999893e+00,3.770000000000000018e+00,6.269999999999999574e+00,6.309999999999999609e+00,4.509999999999999787e+00,3.740000000000000213e+00,3.399999999999999911e+00,1.619999999999999929e+01,7.370000000000000107e+00,6.990000000000000213e+00,4.000000000000000000e+00
3.460000000000000142e+01,4.529999999999999716e+01,3.820000000000000284e+01,1.630000000000000071e+01,8.339999999999999858e+00,3.209999999999999964e+00,1.590000000000000036e+01,1.719999999999999929e+01,7.660000000000000142e-01,2.180000000000000071e+01,1.540000000000000036e+01,4.490000000000000213e+00,2.180000000000000071e+01,9.029999999999999361e+00,6.230000000000000426e+00,4.000000000000000000e+00
3.529999999999999716e+01,1.269999999999999929e+01,1.219999999999999929e+01,1.949999999999999956e+00,4.179999999999999716e+00,2.689999999999999947e+00,5.000000000000000000e+00,5.709999999999999964e+00,4.990000000000000213e+00,2.870000000000000107e+00,7.440000000000000391e+00,5.019999999999999574e+00,6.839999999999999858e+00,3.950000000000000178e+00,7.969999999999999751e+00,5.000000000000000000e+00
3.539999999999999858e+01,6.530000000000000249e+00,1.919999999999999929e+01,3.560000000000000053e+00,5.349999999999999645e+00,2.759999999999999787e+00,1.409999999999999920e+00,4.650000000000000355e+00,6.139999999999999680e+00,1.860000000000000098e+00,7.099999999999999645e+00,7.530000000000000249e+00,6.480000000000000426e+00,6.009999999999999787e+00,1.209999999999999964e+01,5.000000000000000000e+00
4.160000000000000142e+01,1.519999999999999929e+01,8.429999999999999716e+00,3.890000000000000124e+00,3.000000000000000000e+00,3.120000000000000107e+00,2.549999999999999822e+00,4.610000000000000320e+00,4.530000000000000249e+00,4.610000000000000320e+00,8.580000000000000071e+00,3.759999999999999787e+00,1.209999999999999964e+01,3.810000000000000053e+00,7.509999999999999787e+00,5.000000000000000000e+00
3.200000000000000000e+01,6.429999999999999716e+00,2.710000000000000142e+01,1.620000000000000107e+00,3.250000000000000111e-01,3.290000000000000036e+00,4.709999999999999964e+00,6.500000000000000000e+00,2.560000000000000053e+00,3.169999999999999929e+00,1.059999999999999964e+01,3.979999999999999982e+00,5.990000000000000213e+00,1.230000000000000071e+01,8.630000000000000782e+00,5.000000000000000000e+00
5.239999999999999858e+01,1.509999999999999964e+01,8.160000000000000142e+00,1.219999999999999929e+01,3.069999999999999840e+00,2.299999999999999822e+00,6.900000000000000355e+00,7.299999999999999822e+00,5.009999999999999787e+00,1.309999999999999964e+01,1.480000000000000071e+01,6.259999999999999787e+00,3.310000000000000142e+01,4.039999999999999858e+01,1.839999999999999858e+01,5.000000000000000000e+00
4.300000000000000000e+01,9.240000000000000213e+00,1.219999999999999929e+01,6.019999999999999574e+00,5.660000000000000142e+00,3.779999999999999805e+00,8.660000000000000142e+00,8.789999999999999147e+00,2.770000000000000018e+00,9.230000000000000426e+00,7.679999999999999716e+00,2.430000000000000160e+00,5.589999999999999858e+00,5.959999999999999964e+00,7.549999999999999822e+00,5.000000000000000000e+00
4.350000000000000000e+01,1.409999999999999964e+01,1.400000000000000000e+01,1.080000000000000071e+01,3.810000000000000053e+00,5.419999999999999929e+00,6.089999999999999858e+00,6.139999999999999680e+00,5.339999999999999858e+00,8.390000000000000568e+00,7.250000000000000000e+00,1.860000000000000098e+00,5.490000000000000213e+00,1.090000000000000036e+01,5.330000000000000071e+00,5.000000000000000000e+00
2.069999999999999929e+01,1.009999999999999964e+01,4.980000000000000426e+00,2.389999999999999858e+01,7.950000000000000178e+00,1.550000000000000044e+00,1.930000000000000071e+01,1.130000000000000071e+01,3.649999999999999911e+00,2.069999999999999929e+01,9.029999999999999361e+00,1.290000000000000036e+00,1.980000000000000071e+01,4.200000000000000178e+00,2.839999999999999858e+00,5.000000000000000000e+00
1.719999999999999929e+01,8.939999999999999503e+00,9.560000000000000497e+00,1.400000000000000000e+01,6.129999999999999893e+00,4.740000000000000213e+00,8.189999999999999503e+00,1.390000000000000036e+01,5.339999999999999858e+00,6.549999999999999822e+00,1.019999999999999929e+01,5.339999999999999858e+00,3.379999999999999893e+00,4.700000000000000178e+00,3.419999999999999929e+00,5.000000000000000000e+00
3.939999999999999858e+01,1.120000000000000107e+00,1.850000000000000000e+01,2.080000000000000071e+00,9.089999999999999858e+00,5.570000000000000284e+00,4.860000000000000320e+00,9.560000000000000497e+00,1.800000000000000044e+00,8.669999999999999929e+00,6.120000000000000107e+00,4.179999999999999716e+00,5.379999999999999893e+00,3.620000000000000107e+00,9.619999999999999218e+00,5.000000000000000000e+00
3.279999999999999716e+01,9.500000000000000000e+00,2.160000000000000142e+01,7.009999999999999432e+01,7.929999999999999716e+01,1.930000000000000071e+01,6.279999999999999716e+01,8.950000000000000000e+01,2.530000000000000071e+01,3.550000000000000000e+01,1.130000000000000000e+02,2.239999999999999858e+01,2.560000000000000053e+00,2.529999999999999805e+00,1.180000000000000071e+01,6.000000000000000000e+00
4.650000000000000000e+01,7.660000000000000142e+00,2.360000000000000142e+01,6.389999999999999858e+01,9.329999999999999716e+01,2.250000000000000000e+01,5.610000000000000142e+01,1.010000000000000000e+02,2.360000000000000142e+01,3.389999999999999858e+01,1.170000000000000000e+02,2.530000000000000071e+01,6.500000000000000000e+00,2.959999999999999964e+00,1.950000000000000000e+01,6.000000000000000000e+00
3.860000000000000142e+01,1.159999999999999964e+01,1.230000000000000071e+01,6.550000000000000000e+01,8.520000000000000284e+01,2.689999999999999858e+01,6.490000000000000568e+01,8.390000000000000568e+01,3.200000000000000000e+01,6.200000000000000000e+01,8.329999999999999716e+01,3.500000000000000000e+01,2.939999999999999858e+01,6.589999999999999858e+00,1.009999999999999964e+01,6.000000000000000000e+00
3.670000000000000284e+01,5.559999999999999609e+00,1.689999999999999858e+01,6.260000000000000142e+01,8.359999999999999432e+01,2.850000000000000000e+01,6.239999999999999858e+01,7.820000000000000284e+01,3.200000000000000000e+01,5.450000000000000000e+01,8.700000000000000000e+01,3.900000000000000000e+01,3.060000000000000142e+01,3.229999999999999982e+00,2.269999999999999929e+01,6.000000000000000000e+00
3.210000000000000142e+01,4.519999999999999574e+00,2.030000000000000071e+01,5.700000000000000000e+01,9.279999999999999716e+01,2.769999999999999929e+01,6.440000000000000568e+01,9.540000000000000568e+01,2.510000000000000142e+01,4.679999999999999716e+01,1.150000000000000000e+02,2.789999999999999858e+01,1.119999999999999929e+01,6.639999999999999680e+00,2.110000000000000142e+01,6.000000000000000000e+00
4.410000000000000142e+01,7.620000000000000107e+00,1.090000000000000036e+01,5.550000000000000000e+01,8.929999999999999716e+01,2.439999999999999858e+01,5.589999999999999858e+01,8.279999999999999716e+01,3.030000000000000071e+01,3.850000000000000000e+01,1.050000000000000000e+02,2.800000000000000000e+01,1.440000000000000036e+01,8.630000000000000782e+00,9.939999999999999503e+00,6.000000000000000000e+00
2.750000000000000000e+01,4.099999999999999645e+00,1.200000000000000000e+01,5.479999999999999716e+01,8.350000000000000000e+01,2.369999999999999929e+01,4.870000000000000284e+01,8.759999999999999432e+01,2.189999999999999858e+01,4.950000000000000000e+01,7.970000000000000284e+01,2.430000000000000071e+01,2.410000000000000142e+01,8.210000000000000853e+00,6.440000000000000391e+00,6.000000000000000000e+00
3.700000000000000000e+01,8.279999999999999361e+00,1.490000000000000036e+01,6.879999999999999716e+01,9.409999999999999432e+01,2.200000000000000000e+01,6.620000000000000284e+01,8.620000000000000284e+01,1.989999999999999858e+01,6.890000000000000568e+01,8.450000000000000000e+01,3.350000000000000000e+01,3.950000000000000000e+01,6.940000000000000391e+00,1.350000000000000000e+01,6.000000000000000000e+00
3.180000000000000071e+01,4.019999999999999574e+00,1.819999999999999929e+01,5.089999999999999858e+01,8.409999999999999432e+01,2.639999999999999858e+01,4.710000000000000142e+01,8.670000000000000284e+01,2.210000000000000142e+01,4.550000000000000000e+01,8.050000000000000000e+01,2.110000000000000142e+01,2.319999999999999929e+01,9.849999999999999645e+00,9.570000000000000284e+00,6.000000000000000000e+00
3.200000000000000000e+01,2.910000000000000142e+00,1.650000000000000000e+01,6.559999999999999432e+01,8.509999999999999432e+01,2.880000000000000071e+01,5.979999999999999716e+01,8.740000000000000568e+01,2.889999999999999858e+01,5.560000000000000142e+01,8.459999999999999432e+01,3.039999999999999858e+01,2.410000000000000142e+01,8.410000000000000142e+00,1.100000000000000000e+01,6.000000000000000000e+00
4.479999999999999716e+01,2.250000000000000000e+00,1.660000000000000142e+01,3.910000000000000142e+00,1.040000000000000036e+00,5.719999999999999751e+00,2.430000000000000071e+01,7.920000000000000284e+01,5.060000000000000142e+01,2.739999999999999858e+01,8.950000000000000000e+01,3.860000000000000142e+01,1.889999999999999858e+01,1.259999999999999964e+01,2.459999999999999964e+00,7.000000000000000000e+00
3.760000000000000142e+01,9.250000000000000000e+00,1.559999999999999964e+01,1.390000000000000036e+01,6.969999999999999751e+00,3.060000000000000053e+00,2.360000000000000142e+01,8.770000000000000284e+01,2.569999999999999929e+01,2.600000000000000000e+01,7.320000000000000284e+01,3.650000000000000000e+01,1.730000000000000071e+01,1.480000000000000071e+01,5.490000000000000435e-01,7.000000000000000000e+00
